#{"t_start": 1749641647.6309931, "env_id": "None"}
r,l,t
-1.077995,41,37029.623732
-0.07146,38,37038.098576
-1.022538,6,37082.551404
-1.027755,16,37086.598433
-0.113964,62,37099.869207
-1.063269,22,37145.776042
-1.077751,45,37155.64757
-0.062678,36,37208.668322
-1.059082,19,37213.338109
-1.030649,16,37264.570219
-1.034719,19,37269.240695
-0.096783,49,37280.002242
-0.068894,40,37329.384876
-0.083045,37,37337.660206
-0.14045,64,37394.215768
-1.01007,15,37444.376542
-0.149629,72,37459.699708
-0.093217,41,37509.586363
-0.998772,4,37511.224683
0.976496,160,37544.16155
0.701685,1,37561.553645
0.921088,188,37600.222393
0.70134,1,37621.545546
0.941036,179,37658.296905
0.699467,1,37681.54485
0.923681,186,37719.703608
0.756191,1,37741.543608
-1.010775,44,37751.239708
0.863648,178,37787.78253
0.702704,1,37801.548288
0.958442,169,37836.385752
0.910451,1,37861.54591
-1.005984,90,37880.471523
-0.236999,60,37933.43404
-1.128614,32,37987.804364
-1.065372,161,38021.098565
0.645764,200,38081.489516
0.701207,1,38101.543858
-1.005671,3,38102.985853
-1.007829,5,38104.829543
-0.056814,64,38118.512885
-1.093169,5,38162.370616
-1.028748,14,38166.029375
-1.055989,25,38171.89552
-1.053703,30,38178.758477
-0.092618,50,38231.392222
-1.017183,128,38257.955661
-1.294597,53,38292.059702
0.884617,175,38328.061388
0.701666,1,38341.550182
-1.023125,95,38361.466133
-1.178571,27,38406.78159
-1.043215,65,38420.690582
-1.159631,38,38468.996124
-1.076959,135,38496.96144
0.708499,170,38555.551856
0.700785,1,38581.547132
-1.043929,100,38602.49167
0.779642,180,38677.513735
0.700329,1,38701.55217
-1.005606,6,38703.593604
-1.012165,24,38709.259994
-0.088516,99,38729.973092
-1.167575,6,38762.558516
-1.009822,4,38764.224527
-1.02592,14,38767.891822
-0.301845,149,38798.630015
-1.015465,22,38954.115231
-1.062833,48,39010.983123
-1.069916,25,39016.843688
0.876116,185,39098.5007
0.702142,1,39121.55064
-1.014011,22,39126.818723
-1.13134,105,39148.788675
-1.121259,34,39188.219047
-0.103895,22,39193.478263
-0.068006,36,39248.594951
-1.024482,8,39251.123279
0.948759,176,39287.31743
0.701625,1,39301.551824
0.94743,175,39337.573609
0.700479,1,39361.552824
-1.034613,73,39377.097302
-1.120788,6,39422.546232
-1.010006,26,39428.619616
-0.094894,101,39449.739078
-1.176683,8,39482.961503
-0.104644,47,39493.246453
-1.015938,12,39543.761882
-1.017704,10,39546.60867
-1.014875,6,39548.649719
0.955499,171,39583.90158
0.702186,1,39601.563773
-1.021679,43,39611.071853
-0.110503,39,39619.754486
-1.064803,18,39664.973716
-0.08892,44,39674.654133
-0.103163,44,39730.182372
0.959839,173,39765.736543
0.701976,1,39781.553893
0.944154,176,39817.728465
0.702833,1,39841.547837
-1.018101,64,39855.26538
-1.115885,29,39907.193776
-1.061684,58,39919.706792
-1.133302,42,39969.806576
0.898522,166,40003.952032
-1.328803,55,40032.398647
0.873981,170,40067.342919
0.701175,1,40081.551889
0.945284,176,40117.73755
0.700473,1,40141.552361
-1.005233,4,40143.195759
0.914435,188,40181.813681
0.700483,1,40201.558153
-1.014293,38,40210.075203
0.904214,163,40243.705635
0.700367,1,40261.554656
-1.011588,47,40271.850586
-1.08809,124,40297.598498
-1.293976,78,40337.023693
-1.123197,29,40387.185599
0.910279,172,40422.544756
-1.323187,40,40449.404704
0.896323,171,40484.632588
0.700099,1,40501.553336
0.965278,166,40535.715806
0.699779,1,40561.557954
-1.005684,5,40563.396505
-1.007776,84,40581.117413
-1.18451,28,40626.983691
0.928173,164,40660.777753
0.701028,1,40681.550864
-1.003037,34,40689.224179
0.889231,170,40724.19053
0.701548,1,40741.551063
-1.017775,45,40751.451687
-1.083299,30,40758.331254
-1.060904,3,40801.945434
-1.041577,102,40823.303751
-1.180272,26,40866.634231
-1.046831,3,40868.078559
0.94214,175,40904.059279
0.702357,1,40921.546685
-1.005437,33,40929.007123
-1.071062,126,40955.136709
-1.514764,235,41191.816762
-1.241477,63,41234.035681
-1.109187,17,41284.776114
-1.0553,41,41293.876369
-1.056631,3,41341.957259
-1.018863,56,41354.093447
-1.107533,9,41403.171526
-0.074974,61,41416.323625
-1.072358,3,41461.955622
-1.002563,4,41463.599644
-1.012937,41,41472.704672
-1.082383,3,41474.148888
-1.028504,97,41540.875135
-1.188648,28,41587.036096
-1.099485,177,41623.421994
0.700847,1,41641.545585
-1.016717,91,41660.671171
0.796468,167,41734.881799
-0.351911,27,41766.752551
-1.012063,37,41775.024889
-1.074068,26,41826.60967
-1.052244,3,41828.074831
-1.008452,39,41836.754373
-1.083934,3,41881.957964
-1.017298,45,41891.867232
-0.139148,43,41901.332922
-1.075246,52,41951.830516
-1.058162,5,41953.663749
-1.015116,11,42003.569001
-0.059795,65,42017.518725
-1.147032,30,42067.3959
-1.016568,69,42082.110437
-1.147412,37,42128.8236
0.87244,181,42166.042512
0.702456,1,42181.546901
0.959417,168,42216.125706
0.701831,1,42241.554178
-1.029758,99,42262.308802
-1.184917,26,42306.62017
-1.066046,74,42322.372675
-1.126351,38,42368.977403
-1.080643,12,42372.236484
-0.065578,103,42393.730179
-1.184155,11,42423.572293
-0.142712,69,42438.309768
-1.063846,45,42490.418653
-1.030536,10,42493.279026
-1.065115,90,42559.414777
-1.146808,37,42608.789509
-0.119328,105,42630.716172
-1.172715,8,42662.967277
-0.649971,321,42728.22728
-1.040212,23,42733.778557
-0.066911,38,42788.984836
-1.016564,4,42790.689531
-0.041453,38,42799.159194
-0.160374,139,42869.2812
-1.166028,9,42903.178972
-1.054855,21,42908.270295
0.954909,177,42944.742155
0.841842,1,42961.555224
0.929956,182,42999.024605
0.702652,1,43021.544589
-1.034182,74,43037.239609
-1.148589,139,43109.311376
-1.252471,18,43144.973115
-1.031574,27,43151.24805
-0.09997,21,43156.338205
-1.0155,8,43202.968205
-1.015827,6,43205.029632
-1.026003,17,43209.300303
-0.143402,71,43224.432361
-1.03468,38,43269.069273
-0.091845,39,43277.735153
-1.060868,15,43324.372745
-1.022354,9,43327.030161
-1.220133,109,43349.798003
-1.025869,12,43383.760916
-1.003941,31,43390.859327
-1.062668,3,43392.313364
-1.008075,5,43394.171221
0.938764,174,43476.319113
0.701155,1,43501.546503
0.959045,169,43536.334574
0.701512,1,43561.556715
-1.008306,26,43567.639667
-0.089898,26,43573.702034
-1.074153,33,43627.991878
-1.041177,144,43657.754858
0.710731,168,43715.091868
0.701357,1,43741.543301
-1.265636,173,43931.833065
0.880636,167,43966.168514
0.702036,1,43981.549331
0.92771,185,44019.552653
0.614318,192,44079.804255
0.998,1,44101.549343
-1.006318,6,44103.602634
-1.013527,26,44109.689604
-0.094161,21,44114.748197
-1.007298,4,44162.155637
-1.011085,6,44164.19782
-1.010503,5,44166.039061
-1.10275,73,44181.524061
-1.086697,98,44241.038478
-1.173783,27,44286.851716
-1.056256,72,44302.1528
-1.145281,36,44348.618943
-1.063414,4,44350.26908
-1.017573,66,44364.381489
-1.137337,37,44408.785373
-1.070767,20,44413.652774
-1.069986,94,44480.283937
0.784786,178,44557.087595
0.700443,1,44581.550493
-1.027932,49,44592.276146
-0.159431,41,44601.38245
-1.008142,7,44642.75563
-1.00118,4,44644.396983
-1.01582,7,44646.640825
-1.007647,4,44648.312675
-1.010145,6,44650.366798
-1.025845,15,44654.220427
-1.14883,65,44714.421774
-1.029942,21,44765.579563
-0.142235,65,44779.49314
-1.010005,9,44823.166721
-1.026428,13,44826.621794
-1.066927,33,44834.099588
-1.01219,6,44882.565224
0.892341,202,44924.066006
0.701488,1,44941.550282
0.935713,181,44978.739564
0.700588,1,45001.554317
-1.050388,81,45018.683925
-1.135242,33,45067.984474
-1.05038,127,45094.340707
0.668939,189,45159.390839
0.702484,1,45181.54983
0.966442,164,45215.323201
0.702466,1,45241.552183
-1.062785,90,45260.465237
-0.194641,73,45316.038826
-1.094808,10,45363.371184
-1.018007,11,45366.432773
-1.0586,29,45373.113928
-0.108768,59,45433.212171
-0.080306,45,45490.43022
-0.079275,35,45498.27618
-1.067063,101,45561.648292
0.760449,198,45641.129575
0.698688,1,45661.552256
0.948794,174,45697.329446
0.70185,1,45721.550761
-1.018072,66,45735.653896
-1.125567,32,45787.767069
-1.061436,3,45789.20944
-1.009744,121,45814.381064
-1.250011,8,45842.980472
-1.018922,35,45850.870126
-1.069713,31,45857.947187
0.876789,180,45937.501707
0.701677,1,45961.546466
-1.009203,62,45974.839284
-1.137983,29,46027.200615
-1.039747,116,46051.429444
-1.255102,43,46090.019166
-1.073765,3,46091.467898
0.946902,172,46126.90408
0.70209,1,46141.557522
0.961922,167,46176.057712
0.70152,1,46201.546922
-1.010902,63,46215.053565
-1.129961,30,46267.396832
-0.094137,21,46272.540988
0.972534,163,46306.144674
0.700253,1,46321.562804
-1.010841,38,46330.049872
-1.075255,5,46331.903003
-1.011673,4,46333.548733
-1.012338,4,46382.156459
-1.023393,57,46394.498731
-1.107893,3,46441.957101
-1.007617,3,46443.41076
-1.034404,41,46569.683758
0.910226,165,46603.646448
0.702495,1,46621.555468
0.952012,172,46656.924669
0.702239,1,46681.555686
0.94062,179,46718.497585
0.69969,1,46741.545861
-1.004928,3,46743.084195
0.960359,166,46777.257597
0.70098,1,46801.545447
-1.005495,35,46809.436913
-1.084257,131,46836.58408
0.696687,177,46896.90541
0.700959,1,46921.552516
-1.007689,88,46940.104529
0.741141,192,47019.995999
0.670504,1,47041.553361
-1.003811,33,47049.022548
-1.067411,94,47068.71858
-1.209469,119,47125.260801
-1.262003,100,47181.481114
-1.172759,26,47226.599458
-1.035942,65,47240.513043
-1.148144,37,47288.791228
-0.133619,112,47312.121752
-1.191667,18,47344.961143
-1.439894,219,47389.807089
-1.055278,109,47423.299559
-1.168718,26,47466.584998
-1.048472,3,47468.029069
-0.044804,41,47477.101883
-0.15513,133,47548.066162
-1.209399,28,47587.024664
-1.004324,25,47592.919241
-1.053196,12,47596.181617
-1.031254,31,47647.605489
-1.059832,11,47650.665605
-0.060274,60,47663.557549
-1.089226,26,47706.588665
-0.08458,21,47711.64322
-1.008721,71,47726.746407
-1.162953,36,47768.600653
-0.115875,108,47791.104885
-1.152009,3,47821.954087
-1.10811,167,47856.395459
-1.251823,60,47893.452697
-1.106331,24,47946.179143
-1.09188,82,47963.470984
-1.120959,35,48008.416666
-0.118252,102,48029.751025
-1.18004,11,48063.562829
-1.014074,7,48065.801274
-1.004104,5,48067.650271
-1.048007,24,48073.320331
-1.019349,26,48126.581389
-1.037334,85,48144.508482
-1.217673,79,48197.21628
-1.123372,33,48248.004606
-0.109725,101,48269.119383
-1.187546,17,48304.77861
-1.016037,9,48307.491518
-0.100888,50,48318.401531
-0.998175,3,48361.95362
0.847882,224,48407.803829
0.701119,1,48421.545648
-1.005267,3,48422.993332
-1.019614,68,48437.516501
-1.135981,33,48487.995102
-1.05893,48,48498.478827
-1.099245,4,48542.156877
-1.022502,41,48551.239275
0.902605,163,48584.796275
-1.324198,135,48628.452526
-1.283559,74,48676.296746
-1.116348,30,48727.356239
-1.065189,98,48747.839561
-1.210437,44,48790.265464
-0.115308,170,48825.229206
0.701894,1,48841.544803
0.93232,34,49021.547661
-0.078963,86,49039.686173
-1.144734,25,49086.39383
-1.011214,6,49088.44687
-1.038855,23,49093.927561
-0.237448,118,49165.126758
0.843808,225,49246.537255
0.701473,1,49261.551081
-1.009872,36,49269.635235
-1.069297,4,49271.280254
0.96439,164,49305.004762
0.700952,1,49321.55263
0.957252,170,49356.538762
0.701128,1,49381.555072
-1.022316,91,49400.69823
-1.173777,18,49444.997612
-1.028735,62,49458.324574
-1.145087,40,49509.395165
-1.073305,27,49515.671572
-1.065549,133,49588.039374
-1.275439,94,49640.265783
-1.176465,8,49682.955813
0.948562,170,49717.977244
0.702537,1,49741.550669
-1.008388,37,49749.850268
-1.078442,34,49757.567788
-1.071446,19,49805.179695
-1.035868,3,49806.633382
-1.010125,27,49812.919447
-1.059711,3,49814.352445
-1.050978,105,49882.481269
-1.178611,27,49926.816295
-1.053511,68,49941.306502
-1.138252,40,49989.444452
-1.077117,126,50015.578717
-1.272163,49,50051.252678
-1.087018,27,50057.520788
-1.100323,106,50122.706145
-1.172128,25,50166.461083
-1.070361,72,50181.77257
-1.133887,37,50228.782693
-0.111258,103,50250.278686
-1.207105,26,50286.591228
-1.010073,3,50288.033704
-1.013638,26,50294.100654
-1.091936,104,50362.334781
0.809974,163,50434.10314
0.699982,1,50461.546861
-0.071688,72,50476.873548
-0.160809,99,50541.303224
-1.117965,5,50582.36069
-1.012646,8,50584.824769
-1.059821,25,50590.70865
-0.099063,96,50610.814167
-1.092148,3,50641.955348
-1.032165,17,50646.222896
-0.136783,67,50660.516186
-1.070711,34,50708.237319
-0.090472,132,50735.562188
-1.210736,21,50765.571067
-1.063157,26,50771.642875
-1.008599,9,50774.415539
-1.011471,7,50822.754586
-1.049818,105,50844.71565
-1.181406,30,50887.378783
-1.046914,28,50893.932971
-1.068389,33,50947.989796
-0.09466,103,50969.532484
-1.189925,12,51003.778856
-0.070258,35,51011.740251
-0.065836,35,51019.582124
-1.035131,16,51064.598591
-0.060206,31,51071.688177
-0.064765,30,51078.562179
-1.011048,5,51122.354713
-1.018844,10,51125.22357
-1.078398,37,51133.521636
-0.065767,42,51189.783186
-1.025012,6,51191.831598
-0.047473,105,51213.72843
-1.240314,41,51249.601819
0.933689,179,51286.383982
0.889689,1,51301.547855
-1.03721,160,51334.513613
-1.331169,77,51376.82974
-1.125328,33,51427.999025
-1.097683,37,51436.261693
-1.047773,45,51490.410142
-1.083787,28,51496.879736
-1.057701,37,51548.799514
-1.074715,39,51557.476747
-1.078771,3,51601.963572
-1.032442,73,51617.512852
-1.131832,32,51667.786618
-1.076163,56,51679.875662
-1.097939,3,51721.953635
-1.005859,82,51739.330475
-1.17624,48,51791.012932
-1.105528,9,51902.994983
-1.012905,23,51908.448703
-1.040334,122,51933.80112
-1.273137,45,51970.442823
-1.081304,82,51987.731597
0.794225,175,52056.560681
0.701458,1,52081.548449
-1.006804,18,52086.010799
-0.080325,24,52091.68126
0.966195,165,52125.590672
0.700404,1,52141.547447
-1.005553,13,52145.008956
-0.062433,21,52150.143621
0.961254,165,52184.092577
0.702455,1,52201.553317
-1.004674,4,52203.198705
-1.01116,11,52206.249804
0.916358,180,52243.249064
0.700703,1,52261.548395
0.935286,180,52298.53676
0.98294,1,52321.549879
0.964252,166,52355.769741
0.700818,1,52381.551374
-1.005491,28,52388.034341
-1.069525,102,52409.358284
-1.214752,41,52449.596643
-1.086663,108,52472.104784
0.732512,185,52538.473609
0.701119,1,52561.545865
-1.024196,157,52593.935719
-1.302649,28,52626.98071
0.901318,174,52662.813502
0.702732,1,52681.549993
-1.007445,5,52683.391905
-1.013603,28,52689.863203
0.895006,175,52725.79737
0.701887,1,52741.555972
-1.006915,13,52745.015386
-1.034115,33,52752.502204
0.903261,166,52786.637819
0.700353,1,52801.547748
-1.008316,86,52819.68738
-1.173472,22,52865.781881
-1.041126,4,52867.426984
-1.013248,4,52869.074479
-1.012512,6,52871.114391
-1.012613,8,52873.575972
-1.022031,38,52929.000572
0.868832,177,52965.346526
0.702695,1,52981.544631
0.973293,161,53014.72442
0.702069,1,53041.548043
-1.010642,85,53059.447736
-1.175784,26,53106.612568
-1.047085,31,53113.702658
-1.07517,38,53169.003659
0.868204,181,53206.208528
0.701248,1,53221.556067
-1.009888,44,53231.280566
-0.118493,21,53236.374522
-1.02724,11,53283.586309
-1.059727,26,53289.683632
-0.068316,41,53298.740343
-1.024755,8,53342.953388
-1.011726,9,53345.59652
-0.06836,33,53353.055185
-1.01707,11,53403.55969
-1.021289,24,53409.233571
-0.132749,127,53435.557411
-1.154271,5,53462.361647
-1.080569,44,53472.071264
-1.013866,4,53473.708835
-1.030494,17,53524.772562
-1.04522,49,53535.545432
-1.122272,26,53586.605552
0.907549,194,53626.481509
0.702056,1,53641.554848
-1.009597,34,53649.288765
-0.09757,98,53669.821902
-1.244263,69,53715.243497
-1.061572,39,53769.194025
-0.109465,57,53781.495197
-1.100182,12,53823.787842
-1.031258,11,53826.856658
-1.021682,13,53830.325636
-1.022317,5,53832.177448
-1.06684,36,53840.233815
-0.566014,283,53938.225722
-0.06871,39,53949.190475
-0.083863,42,53958.466303
-1.124211,55,54125.032722
-0.15306,74,54140.771132
-1.060878,36,54188.590053
-1.028046,29,54195.263609
-1.064652,94,54260.255585
-1.17091,23,54306.02576
-0.115078,56,54318.132182
-0.143716,133,54388.096172
-1.227518,35,54428.411631
-1.050863,67,54442.71004
0.872382,168,54515.130604
0.701534,1,54541.546521
-1.059693,88,54560.130107
-1.129462,33,54608.021091
-1.075978,95,54627.982609
-1.197414,67,54674.882568
0.82841,179,54757.374771
0.700322,1,54781.548477
-1.029142,73,54797.109434
-1.141354,39,54849.199608
-0.146218,125,54875.151736
0.74551,195,54940.535572
0.699709,1,54961.553252
-0.997834,51,54972.666338
-1.118042,11,54975.712695
0.900766,190,55059.579329
0.701691,1,55081.5604
-1.010156,27,55087.821318
-1.063017,85,55105.72161
-1.169251,7,55142.747551
-1.011375,35,55150.63505
-1.071512,13,55154.097411
0.931032,170,55235.5438
0.70235,1,55261.547387
-1.016845,62,55274.857409
-1.117575,30,55327.402776
-0.095964,21,55332.462371
0.962856,167,55366.901172
0.70107,1,55381.555833
0.960523,168,55416.221484
0.700844,1,55441.549451
0.939866,178,55478.104407
0.702,1,55501.550962
0.94424,176,55537.723045
0.701877,1,55561.557345
-0.996939,26,55567.638582
-1.067467,44,55577.318239
0.840868,187,55658.969708
0.701205,1,55681.550761
-1.009508,111,55704.687689
0.735595,172,55775.994269
0.702563,1,55801.550318
-1.008008,28,55808.034517
0.917603,164,55841.823344
0.70174,1,55861.551456
-1.008977,38,55870.086474
0.888738,169,55904.959584
0.701721,1,55921.549624
0.917886,190,55960.661737
0.782699,1,55981.549925
-1.010272,29,55988.260615
-1.052097,63,56001.874183
-1.143053,31,56047.615443
0.900544,173,56083.195471
0.701823,1,56101.551817
-1.015567,39,56110.257255
-1.06962,3,56111.702806
-1.017515,135,56139.606472
0.690221,171,56195.761835
0.702368,1,56221.552657
0.956778,170,56256.517181
0.70133,1,56281.551703
0.866411,215,56498.126298
0.701108,1,56521.551572
-1.006323,8,56524.003517
-0.061009,27,56530.31197
-1.012191,5,56532.158998
0.958703,164,56565.920717
0.69964,1,56581.547855
-1.005154,3,56582.992889
-1.007742,30,56589.86254
-1.083126,132,56617.241747
0.659644,197,56680.937466
0.701304,1,56701.551822
-1.04099,102,56722.910621
0.785159,174,56796.264492
-1.320182,37,56828.795157
-1.060583,63,56842.266805
0.834045,170,56915.497012
0.701565,1,56941.552292
-1.033474,95,56961.459861
-1.169506,25,57006.388624
-1.051706,67,57020.690681
-1.136768,36,57068.603536
-0.102977,21,57073.741273
-1.031263,15,57124.36587
-1.012247,6,57126.414228
-1.055187,26,57132.507331
-1.023355,34,57140.190601
-1.052553,39,57189.2072
-0.112199,62,57202.48569
-1.095283,6,57242.550462
-1.099249,114,57266.278585
-1.146259,34,57308.190027
-1.058226,11,57311.2467
-0.055423,102,57332.556852
-1.218267,24,57366.201339
-1.069005,31,57373.28416
-1.028317,20,57425.369721
-1.012309,4,57427.01956
-1.007729,92,57446.312932
-1.203041,48,57491.028772
-1.079974,3,57492.476578
-0.048262,42,57501.73724
-1.101303,30,57547.41457
-1.072694,155,57579.363743
0.7084,175,57636.563056
0.898181,1,57661.548466
0.959132,169,57696.287828
0.700901,1,57721.553282
-1.032181,75,57737.489838
-1.132003,33,57787.983693
0.903229,170,57822.924959
0.70154,1,57841.550015
0.965865,165,57875.488955
0.701883,1,57901.55084
-1.018813,126,57927.71756
-1.265899,75,57976.448473
-1.134661,36,58028.704527
-1.108171,28,58035.196775
-1.018431,4,58082.154415
-1.005273,6,58084.205844
-1.015432,31,58091.299848
-1.06774,53,58102.800622
-1.118939,31,58147.584639
-1.065913,83,58165.100917
-1.184334,33,58208.058547
-1.039942,4,58209.716465
0.966068,161,58242.949472
0.702957,1,58261.558467
-1.011536,27,58267.8521
-0.08578,21,58272.924769
-1.034845,24,58326.202542
-0.106253,46,58336.306759
-1.032247,18,58384.97971
-0.088075,49,58395.706315
-1.020135,5,58442.353652
-1.009842,5,58444.199052
-1.01987,10,58447.050614
-1.01652,6,58449.104296
-1.00892,6,58451.156847
-1.008319,5,58453.012042
-1.04048,16,58504.588703
-1.192015,101,58525.754194
0.848888,224,58606.403977
0.699956,1,58621.549108
-1.020478,49,58632.238859
0.881288,168,58666.859582
0.701332,1,58681.547345
-1.020109,95,58701.460933
-1.191991,28,58746.974154
0.932528,163,58780.537557
0.786847,1,58801.556097
-1.006986,26,58807.658567
-1.056973,13,59043.790312
-1.026233,28,59050.283619
-1.047149,119,59075.015114
0.704007,174,59136.321548
0.700754,1,59161.553497
0.954062,171,59196.739866
0.702576,1,59221.55521
-1.004854,25,59227.456486
0.914217,167,59261.873372
0.701945,1,59281.553365
-1.005136,3,59283.003348
-1.006296,3,59284.44964
-1.011304,25,59290.32928
0.902313,173,59325.960743
0.707048,1,59341.548585
-1.013624,47,59351.850081
-1.090753,21,59356.898876
-1.052893,90,59419.447797
0.760216,183,59498.109185
0.700887,1,59521.555892
-1.008057,32,59528.835618
-1.062246,3,59530.289252
-1.002014,32,59537.554646
0.875151,176,59616.742145
-1.360289,112,59663.900614
-1.169333,28,59706.981591
0.912041,167,59741.359762
0.700461,1,59761.560433
-1.005988,35,59769.432757
-1.069056,14,59773.093359
0.916563,176,59856.727697
0.701526,1,59881.556697
-1.010367,49,59892.27089
-0.131001,61,59905.380983
-1.120924,23,59945.985912
-1.062946,89,59964.760787
-1.144835,36,60008.611521
-0.108623,103,60030.134002
-1.228838,56,60072.62399
-1.055322,26,60078.726545
-1.053416,32,60127.786565
-1.061654,3,60129.231008
-1.009877,3,60130.66051
-0.045524,60,60143.558579
-1.151964,98,60201.071528
-1.14216,38,60248.997035
-0.131022,115,60272.916406
-1.207632,25,60306.380404
0.886381,203,60347.966918
0.702666,1,60361.558725
-1.023698,95,60381.514909
-1.172342,22,60425.772998
-1.09956,88,60444.324156
-1.13414,33,60488.005458
-1.057158,4,60489.71862
-1.015363,17,60493.982733
-1.079985,175,60576.531256
-1.31538,93,60620.135676
-1.179745,22,60665.77347
-0.078132,21,60670.822379
-1.000174,30,60677.672575
-1.069728,34,60728.178522
-0.108169,97,60748.525992
-1.164,7,60782.760156
-1.04236,15,60786.626369
-1.104935,52,60797.918082
-1.00794,17,60844.755948
-1.038409,91,60863.88457
-1.179638,14,60904.158088
-1.023412,65,60918.113783
-1.139769,33,60968.017396
-1.060196,69,60982.710648
-1.161614,45,61030.434121
0.887818,170,61065.374907
0.700244,1,61081.540431
-1.009023,24,61087.199438
-1.046187,11,61090.255001
-1.048799,159,61123.005194
-1.312869,72,61155.809421
-1.133877,16,61204.577806
-1.061853,136,61232.725307
-1.26261,44,61270.185721
-1.064815,131,61297.344743
-1.390544,177,61473.809206
-1.259734,46,61510.590225
-1.101148,70,61525.463766
0.831481,174,61596.297729
0.701014,1,61621.536891
-1.037297,167,61655.950634
-0.351897,24,61686.168178
0.959634,172,61721.553979
0.836748,1,61741.545895
-1.009225,37,61749.830298
0.904041,162,61783.17191
0.700922,1,61801.549571
0.954887,171,61836.727665
0.701105,1,61861.549946
0.956996,170,61896.563956
0.702112,1,61921.549878
-1.005456,3,61922.998327
-1.013082,22,61928.266134
0.898756,179,61965.081594
0.701394,1,61981.550607
0.971801,162,62014.924604
0.733343,1,62041.551441
0.963691,166,62075.766673
0.702377,1,62101.561196
0.970562,162,62135.032937
0.70219,1,62161.548198
0.948818,174,62197.317513
0.70159,1,62221.549843
-1.019444,48,62232.077142
-1.08084,3,62233.518549
0.956136,167,62314.883749
0.702828,1,62341.551772
-1.00303,86,62359.709486
-1.185911,28,62406.973541
0.890708,183,62444.522364
0.701697,1,62461.551999
-1.005139,32,62468.819064
-1.093013,71,62483.906463
0.839921,172,62556.049815
0.700024,1,62581.549245
-1.003315,22,62586.816563
-0.082773,63,62600.305484
-1.151158,93,62660.108628
-1.131826,37,62708.790606
-1.073924,39,62717.460661
0.876859,171,62795.694839
0.822034,1,62821.548485
-1.010883,89,62840.265435
-1.200356,79,62897.224026
-1.149247,34,62948.191113
-0.139174,127,62974.501152
-1.189128,13,63003.964934
-1.077658,34,63011.65374
0.961311,171,63046.804128
0.702286,1,63061.546856
0.940417,178,63098.173702
0.699068,1,63121.555851
-1.058034,87,63139.884487
-0.201973,98,63201.115299
-1.131747,10,63243.35908
-1.057494,27,63249.637265
-1.023081,86,63267.755039
0.763874,193,63340.114264
0.701871,1,63361.55083
-1.030725,73,63377.084009
-1.131653,33,63427.977116
-1.096702,138,63456.502718
-1.265847,46,63490.589245
-1.221685,110,63729.984576
-1.065679,18,63734.438612
-1.050776,43,63790.003561
0.875075,172,63825.351985
0.702184,1,63841.559454
-1.017672,67,63855.858768
-1.173541,171,63935.717825
-1.316806,42,63969.813105
-0.100773,21,63974.854213
-1.049781,29,64027.228144
0.852724,217,64071.734372
0.701807,1,64081.552074
0.953754,172,64116.983894
0.699801,1,64141.550903
0.966116,165,64175.576462
0.702398,1,64201.546903
-1.017382,36,64209.625711
-1.083703,161,64242.774713
-1.353169,56,64272.614215
0.916739,159,64305.327536
0.701044,1,64321.554412
0.972178,162,64354.969498
0.702083,1,64381.545656
-1.002403,23,64387.01047
-1.049278,42,64396.291167
-1.090469,44,64450.233759
-0.125851,21,64455.365121
-1.01123,6,64502.552736
-1.139585,95,64522.49067
-1.058058,91,64579.661481
-1.197089,29,64627.181545
0.877365,190,64666.161471
0.701425,1,64681.54687
-1.006099,33,64689.024902
-1.070306,4,64690.678646
-1.010486,59,64703.348519
0.832168,172,64775.969526
0.702482,1,64801.547847
-1.059074,111,64824.708047
-1.174147,27,64866.779608
0.908798,171,64901.964488
0.702038,1,64921.551348
-1.004937,5,64923.394392
-1.014589,26,64929.507493
-1.069048,79,64946.225224
-1.1823,29,64987.172286
-1.029437,25,64993.073154
-1.063493,93,65060.049702
-1.181188,76,65116.662263
-1.150101,9,65163.151406
-1.012211,27,65169.408565
-0.098093,101,65190.501203
-1.226206,47,65230.836803
-1.037373,83,65248.328523
-1.183683,94,65300.297659
-1.213429,84,65358.264438
-1.131444,35,65408.385469
-0.105946,105,65430.279196
0.79055,170,65495.509723
0.704113,1,65521.548133
-1.016981,86,65539.739717
-1.195645,78,65597.035791
-0.180601,64,65654.264399
-0.144304,43,65709.985986
-1.165402,108,65732.58967
-1.060294,84,65778.227714
-1.177451,17,65824.77117
0.948878,165,65858.716007
0.998,1,65881.552334
-1.008249,31,65888.635207
-1.158668,168,65923.166391
-1.278947,50,65951.39082
-1.388151,195,66190.453719
0.91388,159,66223.221576
0.700527,1,66241.561776
0.952156,172,66276.975414
0.702437,1,66301.547536
-1.029523,73,66317.057656
-1.13129,32,66367.811259
-1.05517,122,66393.178433
-1.265871,44,66430.192193
-1.078872,52,66441.451556
-1.114674,11,66483.563047
0.940407,173,66519.13067
0.702033,1,66541.554042
-1.044249,170,66576.535587
-1.366551,37,66608.789214
0.92581,182,66646.23413
0.892714,1,66661.551318
-0.062115,86,66679.706476
-0.209093,44,66730.193977
-0.994108,106,66752.299715
-1.248653,25,66786.380073
-0.055763,21,66791.538961
0.951167,172,66826.872367
0.701449,1,66841.548303
0.95812,169,66876.386495
0.666793,1,66901.54787
-1.005449,5,66903.393465
-1.010566,30,66910.277513
-1.064104,86,66928.358937
0.76435,180,66997.524966
0.701694,1,67021.554543
0.960136,169,67056.356357
0.699883,1,67081.544869
-1.004594,4,67083.185464
-1.02014,69,67097.884885
